dataset,threshold,seed,search_method,method_label,nodes,query_count,query_ratio,first_result_query,first_result_query_ratio,final_answers,exhaustive_answers,answer_validation,validation_note
redis:SET,105020.116000,2,balanced,Balanced (Ours),96,8,0.083333,2.000000,0.020833,C58|C77|C90|C93,C58|C77|C90|C93,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,105020.116000,2,random,Random-candidate,96,27,0.281250,4.000000,0.041667,C58|C63|C64|C74|C77|C86|C87|C90,C58|C77|C90|C93,overlap_partial,Search and exhaustive frontiers partially overlap; search still returns feasible representatives.
redis:SET,105020.116000,3,exhaustive,Exhaustive,96,96,1.000000,24.000000,0.250000,C58|C77|C90|C93,C58|C77|C90|C93,exact,Exhaustive reference baseline.
redis:SET,105020.116000,3,balanced,Balanced (Ours),96,8,0.083333,2.000000,0.020833,C58|C77|C90|C93,C58|C77|C90|C93,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,105020.116000,3,random,Random-candidate,96,13,0.135417,6.000000,0.062500,C58|C77|C90|C93,C58|C77|C90|C93,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,105020.116000,4,exhaustive,Exhaustive,96,96,1.000000,24.000000,0.250000,C58|C77|C90|C93,C58|C77|C90|C93,exact,Exhaustive reference baseline.
redis:SET,105020.116000,4,balanced,Balanced (Ours),96,8,0.083333,2.000000,0.020833,C58|C77|C90|C93,C58|C77|C90|C93,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,105020.116000,4,random,Random-candidate,96,21,0.218750,14.000000,0.145833,C58|C63|C64|C74|C77|C86|C87|C90,C58|C77|C90|C93,overlap_partial,Search and exhaustive frontiers partially overlap; search still returns feasible representatives.
redis:SET,105020.116000,5,exhaustive,Exhaustive,96,96,1.000000,24.000000,0.250000,C58|C77|C90|C93,C58|C77|C90|C93,exact,Exhaustive reference baseline.
redis:SET,105020.116000,5,balanced,Balanced (Ours),96,8,0.083333,2.000000,0.020833,C58|C77|C90|C93,C58|C77|C90|C93,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,105020.116000,5,random,Random-candidate,96,25,0.260417,10.000000,0.104167,C58|C63|C64|C74|C77|C86|C87|C90,C58|C77|C90|C93,overlap_partial,Search and exhaustive frontiers partially overlap; search still returns feasible representatives.
redis:SET,105020.116000,6,exhaustive,Exhaustive,96,96,1.000000,24.000000,0.250000,C58|C77|C90|C93,C58|C77|C90|C93,exact,Exhaustive reference baseline.
redis:SET,105020.116000,6,balanced,Balanced (Ours),96,8,0.083333,2.000000,0.020833,C58|C77|C90|C93,C58|C77|C90|C93,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,105020.116000,6,random,Random-candidate,96,12,0.125000,2.000000,0.020833,C58|C77|C90|C93,C58|C77|C90|C93,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,105020.116000,7,exhaustive,Exhaustive,96,96,1.000000,24.000000,0.250000,C58|C77|C90|C93,C58|C77|C90|C93,exact,Exhaustive reference baseline.
redis:SET,105020.116000,7,balanced,Balanced (Ours),96,8,0.083333,2.000000,0.020833,C58|C77|C90|C93,C58|C77|C90|C93,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,105020.116000,7,random,Random-candidate,96,26,0.270833,15.000000,0.156250,C58|C63|C64|C74|C77|C86|C87|C90,C58|C77|C90|C93,overlap_partial,Search and exhaustive frontiers partially overlap; search still returns feasible representatives.
redis:SET,105020.116000,8,exhaustive,Exhaustive,96,96,1.000000,24.000000,0.250000,C58|C77|C90|C93,C58|C77|C90|C93,exact,Exhaustive reference baseline.
redis:SET,105020.116000,8,balanced,Balanced (Ours),96,8,0.083333,2.000000,0.020833,C58|C77|C90|C93,C58|C77|C90|C93,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,105020.116000,8,random,Random-candidate,96,25,0.260417,2.000000,0.020833,C58|C63|C64|C74|C77|C86|C87|C90,C58|C77|C90|C93,overlap_partial,Search and exhaustive frontiers partially overlap; search still returns feasible representatives.
redis:SET,105020.116000,9,exhaustive,Exhaustive,96,96,1.000000,24.000000,0.250000,C58|C77|C90|C93,C58|C77|C90|C93,exact,Exhaustive reference baseline.
redis:SET,105020.116000,9,balanced,Balanced (Ours),96,8,0.083333,2.000000,0.020833,C58|C77|C90|C93,C58|C77|C90|C93,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,105020.116000,9,random,Random-candidate,96,25,0.260417,17.000000,0.177083,C58|C63|C64|C74|C77|C86|C87|C90,C58|C77|C90|C93,overlap_partial,Search and exhaustive frontiers partially overlap; search still returns feasible representatives.
redis:SET,438982.924000,0,exhaustive,Exhaustive,96,96,1.000000,48.000000,0.500000,C02|C06,C02|C06,exact,Exhaustive reference baseline.
redis:SET,438982.924000,0,balanced,Balanced (Ours),96,15,0.156250,4.000000,0.041667,C02|C06,C02|C06,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,438982.924000,0,random,Random-candidate,96,36,0.375000,3.000000,0.031250,C02|C06,C02|C06,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,438982.924000,1,exhaustive,Exhaustive,96,96,1.000000,48.000000,0.500000,C02|C06,C02|C06,exact,Exhaustive reference baseline.
redis:SET,438982.924000,1,balanced,Balanced (Ours),96,15,0.156250,4.000000,0.041667,C02|C06,C02|C06,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,438982.924000,1,random,Random-candidate,96,21,0.218750,16.000000,0.166667,C02|C06,C02|C06,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,438982.924000,2,exhaustive,Exhaustive,96,96,1.000000,48.000000,0.500000,C02|C06,C02|C06,exact,Exhaustive reference baseline.
redis:SET,438982.924000,2,balanced,Balanced (Ours),96,15,0.156250,4.000000,0.041667,C02|C06,C02|C06,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,438982.924000,2,random,Random-candidate,96,21,0.218750,20.000000,0.208333,C02|C06,C02|C06,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,438982.924000,3,exhaustive,Exhaustive,96,96,1.000000,48.000000,0.500000,C02|C06,C02|C06,exact,Exhaustive reference baseline.
redis:SET,438982.924000,3,balanced,Balanced (Ours),96,15,0.156250,4.000000,0.041667,C02|C06,C02|C06,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,438982.924000,3,random,Random-candidate,96,17,0.177083,16.000000,0.166667,C02|C06,C02|C06,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,438982.924000,4,exhaustive,Exhaustive,96,96,1.000000,48.000000,0.500000,C02|C06,C02|C06,exact,Exhaustive reference baseline.
redis:SET,438982.924000,4,balanced,Balanced (Ours),96,15,0.156250,4.000000,0.041667,C02|C06,C02|C06,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,438982.924000,4,random,Random-candidate,96,19,0.197917,7.000000,0.072917,C02|C06,C02|C06,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,438982.924000,5,exhaustive,Exhaustive,96,96,1.000000,48.000000,0.500000,C02|C06,C02|C06,exact,Exhaustive reference baseline.
redis:SET,438982.924000,5,balanced,Balanced (Ours),96,15,0.156250,4.000000,0.041667,C02|C06,C02|C06,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,438982.924000,5,random,Random-candidate,96,20,0.208333,9.000000,0.093750,C02|C06,C02|C06,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,438982.924000,6,exhaustive,Exhaustive,96,96,1.000000,48.000000,0.500000,C02|C06,C02|C06,exact,Exhaustive reference baseline.
redis:SET,438982.924000,6,balanced,Balanced (Ours),96,15,0.156250,4.000000,0.041667,C02|C06,C02|C06,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,438982.924000,6,random,Random-candidate,96,18,0.187500,7.000000,0.072917,C02|C06,C02|C06,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,438982.924000,7,exhaustive,Exhaustive,96,96,1.000000,48.000000,0.500000,C02|C06,C02|C06,exact,Exhaustive reference baseline.
redis:SET,438982.924000,7,balanced,Balanced (Ours),96,15,0.156250,4.000000,0.041667,C02|C06,C02|C06,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,438982.924000,7,random,Random-candidate,96,16,0.166667,13.000000,0.135417,C02|C06,C02|C06,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,438982.924000,8,exhaustive,Exhaustive,96,96,1.000000,48.000000,0.500000,C02|C06,C02|C06,exact,Exhaustive reference baseline.
redis:SET,438982.924000,8,balanced,Balanced (Ours),96,15,0.156250,4.000000,0.041667,C02|C06,C02|C06,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,438982.924000,8,random,Random-candidate,96,23,0.239583,14.000000,0.145833,C02|C06,C02|C06,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,438982.924000,9,exhaustive,Exhaustive,96,96,1.000000,48.000000,0.500000,C02|C06,C02|C06,exact,Exhaustive reference baseline.
redis:SET,438982.924000,9,balanced,Balanced (Ours),96,15,0.156250,4.000000,0.041667,C02|C06,C02|C06,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,438982.924000,9,random,Random-candidate,96,24,0.250000,22.000000,0.229167,C02|C06,C02|C06,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,594657.476000,0,exhaustive,Exhaustive,96,96,1.000000,96.000000,1.000000,C02,C02,exact,Exhaustive reference baseline.
redis:SET,594657.476000,0,balanced,Balanced (Ours),96,10,0.104167,4.000000,0.041667,C02,C02,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,594657.476000,0,random,Random-candidate,96,16,0.166667,15.000000,0.156250,C02,C02,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,594657.476000,1,exhaustive,Exhaustive,96,96,1.000000,96.000000,1.000000,C02,C02,exact,Exhaustive reference baseline.
redis:SET,594657.476000,1,balanced,Balanced (Ours),96,10,0.104167,4.000000,0.041667,C02,C02,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,594657.476000,1,random,Random-candidate,96,18,0.187500,14.000000,0.145833,C02,C02,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,594657.476000,2,exhaustive,Exhaustive,96,96,1.000000,96.000000,1.000000,C02,C02,exact,Exhaustive reference baseline.
redis:SET,594657.476000,2,balanced,Balanced (Ours),96,10,0.104167,4.000000,0.041667,C02,C02,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,594657.476000,2,random,Random-candidate,96,18,0.187500,18.000000,0.187500,C02,C02,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,594657.476000,3,exhaustive,Exhaustive,96,96,1.000000,96.000000,1.000000,C02,C02,exact,Exhaustive reference baseline.
redis:SET,594657.476000,3,balanced,Balanced (Ours),96,10,0.104167,4.000000,0.041667,C02,C02,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,594657.476000,3,random,Random-candidate,96,19,0.197917,18.000000,0.187500,C02,C02,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,594657.476000,4,exhaustive,Exhaustive,96,96,1.000000,96.000000,1.000000,C02,C02,exact,Exhaustive reference baseline.
redis:SET,594657.476000,4,balanced,Balanced (Ours),96,10,0.104167,4.000000,0.041667,C02,C02,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,594657.476000,4,random,Random-candidate,96,16,0.166667,12.000000,0.125000,C02,C02,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,594657.476000,5,exhaustive,Exhaustive,96,96,1.000000,96.000000,1.000000,C02,C02,exact,Exhaustive reference baseline.
redis:SET,594657.476000,5,balanced,Balanced (Ours),96,10,0.104167,4.000000,0.041667,C02,C02,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,594657.476000,5,random,Random-candidate,96,17,0.177083,14.000000,0.145833,C02,C02,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,594657.476000,6,exhaustive,Exhaustive,96,96,1.000000,96.000000,1.000000,C02,C02,exact,Exhaustive reference baseline.
redis:SET,594657.476000,6,balanced,Balanced (Ours),96,10,0.104167,4.000000,0.041667,C02,C02,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,594657.476000,6,random,Random-candidate,96,21,0.218750,15.000000,0.156250,C02,C02,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,594657.476000,7,exhaustive,Exhaustive,96,96,1.000000,96.000000,1.000000,C02,C02,exact,Exhaustive reference baseline.
redis:SET,594657.476000,7,balanced,Balanced (Ours),96,10,0.104167,4.000000,0.041667,C02,C02,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,594657.476000,7,random,Random-candidate,96,11,0.114583,8.000000,0.083333,C02,C02,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,594657.476000,8,exhaustive,Exhaustive,96,96,1.000000,96.000000,1.000000,C02,C02,exact,Exhaustive reference baseline.
redis:SET,594657.476000,8,balanced,Balanced (Ours),96,10,0.104167,4.000000,0.041667,C02,C02,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,594657.476000,8,random,Random-candidate,96,14,0.145833,12.000000,0.125000,C02,C02,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,594657.476000,9,exhaustive,Exhaustive,96,96,1.000000,96.000000,1.000000,C02,C02,exact,Exhaustive reference baseline.
redis:SET,594657.476000,9,balanced,Balanced (Ours),96,10,0.104167,4.000000,0.041667,C02,C02,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,594657.476000,9,random,Random-candidate,96,25,0.260417,23.000000,0.239583,C02,C02,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,722701.712000,0,exhaustive,Exhaustive,96,96,1.000000,96.000000,1.000000,C01,C01,exact,Exhaustive reference baseline.
redis:SET,722701.712000,0,balanced,Balanced (Ours),96,9,0.093750,1.000000,0.010417,C01,C01,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,722701.712000,0,random,Random-candidate,96,17,0.177083,16.000000,0.166667,C01,C01,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,722701.712000,1,exhaustive,Exhaustive,96,96,1.000000,96.000000,1.000000,C01,C01,exact,Exhaustive reference baseline.
redis:SET,722701.712000,1,balanced,Balanced (Ours),96,9,0.093750,1.000000,0.010417,C01,C01,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,722701.712000,1,random,Random-candidate,96,18,0.187500,16.000000,0.166667,C01,C01,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,722701.712000,2,exhaustive,Exhaustive,96,96,1.000000,96.000000,1.000000,C01,C01,exact,Exhaustive reference baseline.
redis:SET,722701.712000,2,balanced,Balanced (Ours),96,9,0.093750,1.000000,0.010417,C01,C01,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,722701.712000,2,random,Random-candidate,96,18,0.187500,11.000000,0.114583,C01,C01,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,722701.712000,3,exhaustive,Exhaustive,96,96,1.000000,96.000000,1.000000,C01,C01,exact,Exhaustive reference baseline.
redis:SET,722701.712000,3,balanced,Balanced (Ours),96,9,0.093750,1.000000,0.010417,C01,C01,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,722701.712000,3,random,Random-candidate,96,19,0.197917,7.000000,0.072917,C01,C01,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,722701.712000,4,exhaustive,Exhaustive,96,96,1.000000,96.000000,1.000000,C01,C01,exact,Exhaustive reference baseline.
redis:SET,722701.712000,4,balanced,Balanced (Ours),96,9,0.093750,1.000000,0.010417,C01,C01,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,722701.712000,4,random,Random-candidate,96,16,0.166667,9.000000,0.093750,C01,C01,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,722701.712000,5,exhaustive,Exhaustive,96,96,1.000000,96.000000,1.000000,C01,C01,exact,Exhaustive reference baseline.
redis:SET,722701.712000,5,balanced,Balanced (Ours),96,9,0.093750,1.000000,0.010417,C01,C01,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,722701.712000,5,random,Random-candidate,96,17,0.177083,16.000000,0.166667,C01,C01,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,722701.712000,6,exhaustive,Exhaustive,96,96,1.000000,96.000000,1.000000,C01,C01,exact,Exhaustive reference baseline.
redis:SET,722701.712000,6,balanced,Balanced (Ours),96,9,0.093750,1.000000,0.010417,C01,C01,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,722701.712000,6,random,Random-candidate,96,19,0.197917,7.000000,0.072917,C01,C01,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,722701.712000,7,exhaustive,Exhaustive,96,96,1.000000,96.000000,1.000000,C01,C01,exact,Exhaustive reference baseline.
redis:SET,722701.712000,7,balanced,Balanced (Ours),96,9,0.093750,1.000000,0.010417,C01,C01,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,722701.712000,7,random,Random-candidate,96,12,0.125000,11.000000,0.114583,C01,C01,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,722701.712000,8,exhaustive,Exhaustive,96,96,1.000000,96.000000,1.000000,C01,C01,exact,Exhaustive reference baseline.
redis:SET,722701.712000,8,balanced,Balanced (Ours),96,9,0.093750,1.000000,0.010417,C01,C01,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,722701.712000,8,random,Random-candidate,96,16,0.166667,15.000000,0.156250,C01,C01,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,722701.712000,9,exhaustive,Exhaustive,96,96,1.000000,96.000000,1.000000,C01,C01,exact,Exhaustive reference baseline.
redis:SET,722701.712000,9,balanced,Balanced (Ours),96,9,0.093750,1.000000,0.010417,C01,C01,exact,Search frontier exactly matches exhaustive frontier.
redis:SET,722701.712000,9,random,Random-candidate,96,25,0.260417,8.000000,0.083333,C01,C01,exact,Search frontier exactly matches exhaustive frontier.
